node,degree centrality
Jiannong Cao 0001,0.009812590923353395
Jianping Cao,0.0003422996833727929
Jie Cao,0.0017400233904783637
Longbing Cao,0.004563995778303905
Yue Cao 0001,0.00037082465698719225
Zhangjie Cao,0.0005134495250591893
Valeria Cardellini,0.0007131243403599852
Emiliano Casalicchio,0.0007986992612031834
Vittorio Castelli,0.0008557492084319821
Sourav Chakraborty 0004,0.0
Lijun Chang,0.0008557492084319821
Rong N. Chang,0.0006275494195167869
Shu-Ping Chang,0.00011409989445759762
Yi Chang,0.003793821490715121
Yuan-Chi Chang,0.0006845993667455858
Han-Chieh Chao,0.0047636705936047
Hong-Yang Chao,5.704994722879881e-05
Sudarshan S. Chawathe,0.00019967481530079584
Nitesh V. Chawla,0.0044498958838463075
Albert Chen,0.00025672476252959465
Arbee L. P. Chen,0.0014262486807199704
Chen Chen 0005,0.00025672476252959465
Chien-Cheng Chen,0.00017114984168639644
Chin-Fu Chen,0.0005134495250591893
Enhong Chen,0.006960093561913455
Fengwen Chen,0.00011409989445759762
Francine Chen,0.0010268990501183786
Haifeng Chen,0.002110848047465556
Hechang Chen,0.0002852497361439941
Jeng-Chun Chen,0.00011409989445759762
Jianguo Chen,0.0011695239181903757
Jianhui Chen,0.001825598311321562
Jun Chen 0004,0.00011409989445759762
Lei Chen 0002,0.005362695039507088
Li Chen,0.009669966055281398
Liang Chen 0001,0.0011695239181903757
Lien-Chin Chen,8.557492084319822e-05
Ling Chen 0006,0.0011409989445759763
Ming-Syan Chen,0.0034229968337279285
Mon-Song Chen,0.00014262486807199704
Qing Chen,0.0018541232849359614
Rui Chen 0012,0.0007416493139743845
Shiping Chen 0001,0.002595772598910346
Shixi Chen,0.00022819978891519524
Shyh-Kwei Chen,0.0009983740765039792
Wei Chen,0.016430384801894057
Yi-Ling Chen,0.0012836238126479732
Yiqiang Chen,0.0028810223350543398
Yong Chen,0.004535470804689506
Yufeng Chen,0.001682973443249565
Yuguo Chen,0.00022819978891519524
Zhengzhang Chen,0.0014262486807199704
Zhensong Chen 0001,0.00022819978891519524
Hong Cheng,0.005077445303363094
Jiefeng Cheng,0.0005990244459023875
Ming-Shan Cheng,0.0
Yurong Cheng,0.00022819978891519524
Yun Chi,0.0010268990501183786
Meng-Fen Chiang,0.0003993496306015917
Hao-Heng Chien,2.8524973614399406e-05
Moonjung Cho,5.704994722879881e-05
We-Min Chow,2.8524973614399406e-05
Shaika Chowdhury,8.557492084319822e-05
Fang Chu,0.00019967481530079584
Lingyang Chu,0.0005704994722879882
Yu-Wei Chu,8.557492084319822e-05
Jen-Yao Chung,0.0016544484696351656
Bruno Ciciani,0.0006560743931311863
Frans Coenen,0.0032518469920415323
Aaron M. Cohen,0.0006275494195167869
Michele Colajanni,0.0009698491028895798
Michael W. Cole,0.00037082465698719225
Douglas W. Cornell,0.00014262486807199704
Limeng Cui,0.0004563995778303905
Lixin Cui,0.0004563995778303905
Peng Cui 0001,0.0023675728099951505
Qingcai Cui,0.0
Yang Dai,0.0008272242348175828
Asit Dan,0.0005990244459023875
Xuan-Hong Dang,0.0004563995778303905
Gautam Das 0001,0.0027669224405967425
Ian Davidson,0.0016259234960207662
John M. Davis,0.0002852497361439941
Bo Deng,0.0005990244459023875
Qingying Deng,5.704994722879881e-05
Zhi-Hong Deng,0.0017400233904783637
Bipin C. Desai,0.0008557492084319821
Daniel M. Dias,0.000912799155660781
Bolin Ding,0.001682973443249565
Guiguang Ding,0.001968223179393559
Hao Ding,0.0017400233904783637
Wei Ding 0003,0.0021393730210799555
Xiaowen Ding,2.8524973614399406e-05
Ying Ding 0001,0.0025672476252959465
Lorenzo Donatiello,0.0004849245514447899
Bowen Dong,0.00017114984168639644
Guozhu Dong,0.0015973985224063667
Liang Dong,0.0007416493139743845
Zhenhua Dong,0.0006275494195167869
Myungcheol Doo,0.00017114984168639644
Yingtong Dou,0.00017114984168639644
Fred Douglis,0.0014262486807199704
Kevin Drummey,0.0
Bo Du,0.0031377470975839346
Bowen Du,0.002053798100236757
Junping Du,0.0023390478363807515
Linfeng Du,0.0002852497361439941
Nan Du,0.0026242975725247453
Zhidian Du,0.00017114984168639644
Eugene Dubossarsky,0.0
Lorna Duggan,0.0
Andrea Edwards,0.00019967481530079584
Tina Eliassi-Rad,0.001397723707105571
Sherry Emery,0.00019967481530079584
Marina A. Epelman,0.00037082465698719225
Christos Faloutsos,0.008985366688535813
Wei Fan 0001,0.003023647203126337
Ziwei Fan,0.00017114984168639644
Binxing Fang,0.003736771543486322
Amin Milani Fard,0.00011409989445759762
Wenjie Feng,0.0007701742875887839
Lisa Fleischer,0.0011124739709615769
Danilo Florissi,0.0002852497361439941
Philippe Fournier-Viger,0.0024246227572239493
Edward A. Fox,0.006075819379867073
Pascal Frossard,0.004364320963003109
Ada Wai-Chee Fu,0.0020252731266223577
Di Fu,0.0007416493139743845
Hanjie Fu,0.0
Wenjing Fu,0.00022819978891519524
Yan Fu,0.001768548364092763
Yanjie Fu,0.0018541232849359614
Yuwei Fu,5.704994722879881e-05
Hamido Fujita,0.0044498958838463075
Benjamin C. M. Fung,0.0010839489973471774
Gabriel Pui Cheong Fung,0.0008842741820463815
Mohamed Medhat Gaber,0.0019967481530079583
Wensheng Gan,0.00042787460421599106
Jianwei Gao,0.0005704994722879882
Jing Gao 0004,0.0025101976780671476
Wenxuan Gao,5.704994722879881e-05
Yali Gao,0.00037082465698719225
Yu Gao,0.001768548364092763
Yunquan Gao,8.557492084319822e-05
Zhifeng Gao,0.0005704994722879882
Stephen C. Gates,0.00017114984168639644
Shuaijun Ge,8.557492084319822e-05
Bugra Gedik,0.0011124739709615769
David George,0.0009698491028895798
Sohaib Ghani,0.0007131243403599852
Joydeep Ghosh,0.003394471860113529
Jason Glasgow,2.8524973614399406e-05
Gregory Glass,0.0
Bart Goethals,0.0015688735487919673
Qiran Gong,0.00025672476252959465
Yu Gong,0.0024246227572239493
Vladimir Gorodetsky,0.0005419744986735887
Rama Govindaraju,0.00019967481530079584
Warwick Graco,0.00014262486807199704
David Grangier,0.001198048891804775
Ed Greengrass,0.0
Arthur Gretton,0.002538722651681547
Robert L. Grossman,0.0027098724933679436
Quanquan Gu,0.001340673759876772
Xiaohui Gu,0.0009698491028895798
Yunhong Gu,0.00042787460421599106
Jiaping Gui,0.00042787460421599106
Gaoyang Guo,0.00011409989445759762
Mengying Guo,0.00025672476252959465
Minyi Guo,0.006446644036854266
Naiwang Guo,0.00019967481530079584
Qinlong Guo,0.00017114984168639644
Songtao Guo,0.0018826482585503608
Stephen Guo,0.00042787460421599106
Yuchen Guo,0.001055424023732778
Zhen Guo,0.0012550988390335738
Satyajit Gupte,2.8524973614399406e-05
Laura M. Haas,0.002966597255897538
Acquah Hackman,5.704994722879881e-05
Marios Hadjieleftheriou,0.0010268990501183786
Joelle Hallak,0.0
Chao Han,0.001198048891804775
Jiawei Han 0001,0.012151638759734146
Jiayu Han,0.0005419744986735887
Shuguo Han,0.00019967481530079584
Xiaobing Han,5.704994722879881e-05
Xiaotian Han,0.00011409989445759762
David J. Hand,0.0007416493139743845
Zhifeng Hao,0.00239609778360955
Kazuma Hashimoto,0.00025672476252959465
Bowei He,0.00011409989445759762
Hao He,0.0018826482585503608
Jing He,0.002909547308668739
Lifang He 0001,0.0015403485751775679
Yueying He,0.0003422996833727929
Zhouzhou He,0.00022819978891519524
Hans-Ulrich Heiß,0.0007701742875887839
Helga Van Herle,0.00014262486807199704
Kirsten Hildrum,0.0008272242348175828
Liang Hong,0.002310522862766352
Tzung-Pei Hong,0.004735145619990301
Xiaoguang Hong,0.0005990244459023875
Yunfeng Hou,0.0
Vagelis Hristidis,0.0018826482585503608
Wenwey Hseush,0.00019967481530079584
Hui-Fang Hsiao,8.557492084319822e-05
Hui-I Hsiao,0.0006275494195167869
Ming-Jyh Hsieh,8.557492084319822e-05
Binbin Hu,0.00031377470975839345
Jiawei Hu,0.0008557492084319821
Lisha Hu,0.0005704994722879882
Qingbo Hu,0.00025672476252959465
Xia Hu,0.0021964229683087543
Xiaohua Hu,0.005248595145049491
Xuming Hu,0.0
Wen Hua,0.0007701742875887839
Angus F. M. Huang,0.00022819978891519524
Dong Huang,0.0021964229683087543
Feiran Huang,0.00025672476252959465
Guangyan Huang,0.0013121487862623727
He Huang,0.003109222123969535
Jieyun Huang,0.00011409989445759762
Jiun-Long Huang,0.0011124739709615769
Ling Huang,0.0034229968337279285
Meiyu Huang,0.0004563995778303905
Tian Huang,0.0012265738654191744
Wei Huang,0.0051059702769774935
Wei-Jyun Huang,5.704994722879881e-05
Weiran Huang 0001,0.0004563995778303905
Xiangdong Huang,0.0006845993667455858
Yi-an Huang,8.557492084319822e-05
Yu Huang,0.002110848047465556
Yu Huang 0003,0.00014262486807199704
Yue Huang,0.0013691987334911715
Yun-Wu Huang,0.00017114984168639644
Zhipeng Huang 0001,0.0003993496306015917
Zhiqiu Huang,0.0022249479419231537
Arun Iyengar,0.002253472915537553
Vijay S. Iyengar,0.0006275494195167869
Balakrishna R. Iyer,0.0007986992612031834
Anant Jhingran,0.0005990244459023875
Houye Ji,0.00017114984168639644
Pengxin Ji,0.00014262486807199704
Shaoxiong Ji,0.00025672476252959465
Yugang Ji,8.557492084319822e-05
Yan Jia 0001,0.0022249479419231537
Fei Jiang,0.0012836238126479732
Haoliang Jiang,0.00022819978891519524
Minhao Jiang,0.00011409989445759762
Zhongyuan Jiang,0.00019967481530079584
Luo Jie,0.00025672476252959465
Ruoming Jin,0.0021393730210799555
Songchang Jin,0.00022819978891519524
Dhiraj Joshi,0.0008557492084319821
James B. D. Joshi,0.0012836238126479732
Mahesh Joshi,0.00042787460421599106
Gail E. Kaiser,0.0015403485751775679
Dilip D. Kandlur,0.0008557492084319821
Rong Kang,0.00017114984168639644
Chris Kanich,0.0007701742875887839
Hillol Kargupta,0.0012836238126479732
George Karypis,0.002481672704452748
Akshay Katta,0.00014262486807199704
Yiping Ke,0.0008272242348175828
Eamonn J. Keogh,0.0032518469920415323
Jongsung Kim,0.0011409989445759763
Sang-Wook Kim,0.0036226716490287245
Gary M. King,0.0
Irwin King,0.0038223464643295205
Masaru Kitsuregawa,0.003736771543486322
Heide Klumpp,0.0002852497361439941
Shao-Heng Ko,0.00011409989445759762
Yaakov Kogan,0.00019967481530079584
George Kollios,0.0011409989445759763
Xiangnan Kong,0.002053798100236757
Tevfik Kosar,0.0008842741820463815
Suleyman Serdar Kozat,0.001340673759876772
Hans-Peter Kriegel,0.0028239723878255413
C. Mani Krishna,0.0007416493139743845
Vipin Kumar,0.0051059702769774935
Hsu-Chao Lai,0.00019967481530079584
Jian-Huang Lai,0.0035656217017999256
Kunfeng Lai,0.0006845993667455858
M. Seetha Lakshmi,5.704994722879881e-05
Yi-Feng Lan,0.00019967481530079584
Riccardo Lancellotti,0.0003993496306015917
Man Ki Mag Lau,0.0
Stephen S. Lavenberg,0.00031377470975839345
Chang-Hung Lee,0.00019967481530079584
Shuik Ming Lee,0.0
Sukho Lee,0.0008557492084319821
Wang-Chien Lee,0.0038223464643295205
Wee Sun Lee,0.001768548364092763
Wenke Lee,0.0028810223350543398
Yann-Hang Lee,0.0011409989445759763
Avraham Leff,0.00025672476252959465
Mingtao Lei,0.00014262486807199704
Yu Lei,0.003166272071198334
Alex D. Leow,0.0032518469920415323
Aiping Li,0.0016259234960207662
Bin Li 0015,0.0007416493139743845
Bo Li,0.012550988390335738
Bo Li 0005,0.001198048891804775
Chaozhuo Li,0.0006560743931311863
Chuan Li,0.001682973443249565
Chuan Li 0002,0.0008842741820463815
Chung-Sheng Li,0.001397723707105571
Ding Li,0.001397723707105571
Feifei Li 0001,0.0021393730210799555
Fengxiang Li,5.704994722879881e-05
Gang Li 0009,0.0013121487862623727
Gen Li,0.0027669224405967425
Guiling Li,0.00025672476252959465
Guoqiang Li 0008,2.8524973614399406e-05
Haisheng Li,0.0020823230738511566
Hongyan Li,0.0035656217017999256
Hui Li 0005,0.0003993496306015917
Jia Li,0.005790569643723079
Jianxin Li,0.0025101976780671476
Jianxin Li 0002,0.001198048891804775
Jinjiu Li,0.00022819978891519524
Jirui Li,0.00019967481530079584
Kangan Li,0.0
Kenli Li,0.0047636705936047
Keqin Li 0001,0.0061613943007102715
Li-Jia Li,0.0020252731266223577
Lin Li 0003,0.0005134495250591893
Moyin Li,8.557492084319822e-05
Qingzhong Li,0.0015118236015631684
Shou-Chung Li,0.00014262486807199704
Taisong Li,5.704994722879881e-05
Weijian Li,0.0006560743931311863
Wengen Li,0.00019967481530079584
Xi Li 0001,0.0024246227572239493
Xiang-Yang Li 0001,0.005819094617337478
Xiaoli Li 0001,0.0021393730210799555
Xiaoyong Li 0003,0.0005704994722879882
Xin Li 0011,5.704994722879881e-05
Xingsen Li,0.0009698491028895798
Xuelong Li,0.00915651653022221
Yaliang Li,0.0014547736543343696
Yao Li,0.0023390478363807515
Yitong Li,0.0012836238126479732
Yixuan Li,0.0012836238126479732
Zhao Li,0.0047636705936047
Zheng Li,0.008015517585646233
Zhichun Li,0.0015688735487919673
Zhoujun Li,0.004107596200473514
Xiang Lian,0.0010839489973471774
Yong Lian,0.0024246227572239493
Tingting Liang,0.0005990244459023875
Yanbo Liang,0.00022819978891519524
Guoqiong Liao,0.0002852497361439941
Zhung-Xun Liao,0.00014262486807199704
Yen-Chieh Lien,0.00022819978891519524
Ee-Peng Lim,0.0051059702769774935
Cheng-Ru Lin,8.557492084319822e-05
Ching-Yung Lin,0.0025101976780671476
Chun-Wei Lin,0.0028524973614399408
Kuan-Hua Lin,0.0
Shu Lin,0.002253472915537553
Shuyang Lin,0.00022819978891519524
Tao Lin,0.00430727101577431
Wangqun Lin,0.00019967481530079584
Xuemin Lin 0001,0.004221696094931112
Yu-Chieh Lin,0.00031377470975839345
Yu-Feng Lin,0.0005419744986735887
Yung-Hsiang Lin,0.0
Bing Liu 0001,0.0036797215962575233
Bo Liu 0002,0.0003422996833727929
Chao Liu 0001,0.0002852497361439941
Chunming Liu,0.00042787460421599106
Dexi Liu,0.0005704994722879882
Gang Liu,0.005819094617337478
Han Liu,0.0017400233904783637
Haoyan Liu,0.00031377470975839345
Huan Liu,0.0027098724933679436
Huan Liu 0001,0.0036226716490287245
Jiahao Liu,0.0004849245514447899
Jian Liu,0.008072567532875032
Jianwei Liu,0.0022249479419231537
Jianxun Liu,0.0019111732321647602
Jiming Liu 0001,0.004421370910231908
Lian Liu,0.0003422996833727929
Ling Liu 0001,0.004563995778303905
Lu Liu,0.005020395356134295
Mengyun Liu,0.0005704994722879882
Qi Liu,0.007131243403599851
Shaobo Liu,0.0006275494195167869
Shenghua Liu,0.0009983740765039792
Siyu Liu,0.0006275494195167869
Te-Chuan Liu,0.0
Tze-Shiu Liu 0002,0.0
Xinyue Liu,0.0009413241292751804
Yang Liu,0.01734318395755484
Ye Liu,0.0019396982057791597
Yichi Liu,0.0
Yuan Liu,0.004563995778303905
Yubao Liu,0.0008557492084319821
Yue Liu 0002,5.704994722879881e-05
Yun Liu,0.0025101976780671476
Zhang-Meng Liu,0.00022819978891519524
Zhen Liu 0001,0.0013121487862623727
Zhirong Liu,0.00014262486807199704
Zhiwei Liu,0.0012265738654191744
David Lo 0001,0.0049062954616766975
Ming-Ling Lo,0.00019967481530079584
Shaw-hwa Lo,8.557492084319822e-05
Bo Long,0.0005990244459023875
Cheng Long,0.0004849245514447899
Guodong Long,0.0015403485751775679
Mingsheng Long,0.0009413241292751804
Chenglang Lu,0.00014262486807199704
Chun-Ta Lu,0.0011695239181903757
Eric Hsueh-Chan Lu,0.0003422996833727929
Hongjun Lu,0.0017970733377071625
Yuanfu Lu,0.00019967481530079584
Laura Z. Luan,0.00025672476252959465
Claudio Lucchese,0.0015688735487919673
Walter Ludwig,0.00014262486807199704
Gang Luo 0001,0.00037082465698719225
Huanrui Luo,5.704994722879881e-05
Jiebo Luo,0.010126365633111789
Ping Luo,0.002310522862766352
Roger Jie Luo,5.704994722879881e-05
Yuan Luo,0.0016544484696351656
Yuanhua Lv,0.0007131243403599852
Fenglong Ma,0.0012836238126479732
Guixiang Ma,0.0004563995778303905
Hongyuan Ma,0.0006845993667455858
Jianfeng Ma,0.00624696922155347
Jiaqi Ma,0.0004563995778303905
Lijia Ma,0.0008272242348175828
Nianzu Ma,0.00017114984168639644
Sheng Ma,0.0017114984168639642
Wenlong Ma,0.00025672476252959465
Yiming Ma,0.0009698491028895798
Yuchi Ma,0.00017114984168639644
Edward A. MacNair,0.0003422996833727929
Mia Mao,8.557492084319822e-05
Yishu Mao,0.0003993496306015917
Ram Marappan,0.0
Pekka Marttinen,0.0008842741820463815
Brij M. Masand,0.00037082465698719225
David May 0004,8.557492084319822e-05
Julie A. McCann,0.002253472915537553
Joe McCloskey,5.704994722879881e-05
Marian McDonagh,0.00022819978891519524
Geoffrey J. McLachlan,0.0008842741820463815
Christopher Meek,0.001055424023732778
Michael R. Mehan,0.00011409989445759762
Hong Mei,0.0038223464643295205
Paul Melby,0.0
Nasrullah Memon,0.00042787460421599106
Alberto O. Mendelzon,0.0015118236015631684
Lin Meng,0.0005134495250591893
Weiyi Meng,0.0021964229683087543
Arif Merchant,0.001340673759876772
Ahmed Metwally 0002,0.00011409989445759762
Pericles A. Mitkas,0.0016544484696351656
Bamshad Mobasher,0.002595772598910346
Noman Mohammed,0.0008272242348175828
Nooshin Mojab,0.00011409989445759762
Mohamed F. Mokbel,0.0027098724933679436
Hiroshi Motoda,0.0020823230738511566
Rajeev Motwani 0001,0.0029951222295119375
Jörg P. Müller,0.0014547736543343696
Richard R. Muntz,0.001825598311321562
Klara Nahrstedt,0.005220070171435091
Mehrnaz Najafi,5.704994722879881e-05
Milind R. Naphade,0.0008557492084319821
Olfa Nasraoui,0.001483298627948769
Jeffrey F. Naughton,0.004364320963003109
Wolfgang Nejdl,0.0047636705936047
Peter C. Nelson,0.0006275494195167869
Angus F. M. Ng,0.0
See-Kiong Ng,0.0014547736543343696
Wee Keong Ng,0.001968223179393559
Hoang Nguyen,0.0011695239181903757
Jingchao Ni,0.0008272242348175828
Yuanchi Ning,5.704994722879881e-05
Yuanxing Ning,0.00017114984168639644
Brandon Norick,0.0003993496306015917
Vahid Noroozi,0.0005134495250591893
David P. Olshefski,0.00014262486807199704
Yuming Ou,0.0004563995778303905
L. Ozsen,0.0
Z. Meral Özsoyoglu,0.0014262486807199704
M. Tamer Özsu,0.0028810223350543398
Jean-François Paiement,0.00031377470975839345
Shirui Pan,0.001340673759876772
Sinno Jialin Pan,0.0015403485751775679
Xiao Pan,0.0007131243403599852
Xiuming Pan,0.00017114984168639644
Amit Pande,0.000912799155660781
Spiros Papadimitriou,0.0010268990501183786
Jan Paredaens,0.0010839489973471774
Jong Soo Park,8.557492084319822e-05
Sanghyun Park,0.0024246227572239493
Krishna R. Pattipati,0.0029380722822831386
Rapeeporn Payattakool,0.0
Jian Pei,0.006332544142396668
Jisheng Pei,0.00011409989445759762
Hao Peng,0.0029951222295119375
Peng Peng 0002,2.8524973614399406e-05
Wen-Chih Peng,0.0020252731266223577
Xiaohui Peng,0.0007701742875887839
Yu Peng,0.0021393730210799555
Zhaohui Peng,0.0007986992612031834
Chang-Shing Perng,0.0008272242348175828
Te Pi,5.704994722879881e-05
Gregory Piatetsky-Shapiro,0.0005990244459023875
Andrea Piscitello,0.0003422996833727929
Cecilia M. Procopiuc,0.0005704994722879882
Calton Pu,0.005077445303363094
Cong Qian,0.00014262486807199704
Zhiliang Qian,0.0004563995778303905
Fengcai Qiao,0.00022819978891519524
Miao Qiao,0.00025672476252959465
Lu Qin,0.0019396982057791597
Zhengyuan Qiu,0.0
Qiang Qu,0.001397723707105571
Siyu Qu,0.00014262486807199704
Yongzhi Qu,0.00031377470975839345
J. Ross Quinlan,2.8524973614399406e-05
Ann B. Ragin,0.0004849245514447899
Altaf Rahman,2.8524973614399406e-05
Deepak Rajan,0.0006275494195167869
Raghu Ramakrishnan,0.005334170065892689
Krithi Ramamritham,0.004022021279630316
Sanjay Ranka,0.0035085717545711268
Chinya V. Ravishankar,0.0005704994722879882
Jesse Read,0.0009413241292751804
Jiangtao Ren,0.00042787460421599106
Xuebin Ren,0.0004563995778303905
Yuxiang Ren,0.00014262486807199704
Junghwan Rhee,0.0010839489973471774
Anton Riabov,0.0005704994722879882
John T. Robinson,0.0002852497361439941
Huigui Rong,0.0005134495250591893
Nick Roussopoulos,0.0008842741820463815
Kelly Ryan,0.0003422996833727929
Debanjan Saha,0.0014262486807199704
John J. Salerno,0.00025672476252959465
Aki-Hiro Sato,0.00014262486807199704
Yücel Saygin,0.0012836238126479732
Uwe Schwiegelshohn,0.001397723707105571
Zaba Sebastian,0.0
Dipanjan Sengupta,0.0004563995778303905
Jay Sethuraman,0.0005134495250591893
Hadas Shachnai,0.001682973443249565
Zon-Yin Shae,0.0007986992612031834
Syed Umair Ahmed Shah,2.8524973614399406e-05
Weixiang Shao,0.0005419744986735887
Rong She,0.00019967481530079584
Samira Sheikhi,0.00025672476252959465
Chih-Ya Shen,0.00042787460421599106
LinLin Shen,0.002795447414211142
Yulong Shen,0.002167897994694355
Zeqian Shen,8.557492084319822e-05
Zhen Shen,0.0006560743931311863
Baile Shi,0.0019396982057791597
Chuan Shi,0.0019396982057791597
Jie Shi,0.0015403485751775679
Weiwei Shi 0002,0.0003993496306015917
Xiaoxiao Shi,0.0005419744986735887
Yong Shi,0.005134495250591893
Zhi-Ping Shi 0002,0.0011695239181903757
Bai-En Shie,0.00014262486807199704
Jingdong Shu,0.00017114984168639644
Lei Shu 0004,0.00017114984168639644
Xinyu Shu,0.00022819978891519524
Hong-Han Shuai,0.0008842741820463815
Munindar P. Singh,0.0036797215962575233
Dinkar Sitaram,0.0005134495250591893
Matthew Slattery,5.704994722879881e-05
Neil R. Smalheiser,0.00042787460421599106
John R. Smith,0.0028810223350543398
Alexander J. Smola,0.0047636705936047
Richard T. Snodgrass,0.0026528225461391448
Patricia Soares,0.00019967481530079584
Richard Socher,0.002681347519753544
Le Song,0.005163020224206292
Li Song,0.0015973985224063667
Shaoxu Song,0.0005990244459023875
Tianhang Song,5.704994722879881e-05
Xuebo Song,0.00011409989445759762
Yangqiu Song,0.003451521807342328
Myra Spiliopoulou,0.003223322018427133
Mark S. Squillante,0.001825598311321562
Pradip K. Srimani,0.001682973443249565
Witawas Srisa-an,0.0010268990501183786
Ashok N. Srivastava,0.0006275494195167869
Jaideep Srivastava,0.004079071226859115
Frederic T. Stahl,0.0006845993667455858
Michael S. Steinbach,0.0017114984168639642
Dan Steinberg,0.0021964229683087543
Leon Stenneth,0.00022819978891519524
Salvatore J. Stolfo,0.001825598311321562
Ja-Hwung Su,0.0007986992612031834
Sen Su,0.002053798100236757
Yuan Su,0.0007131243403599852
Karthik Subbian,0.0005704994722879882
Shankara B. Subramanya,0.00011409989445759762
Rachuri Sudarsan,0.0007701742875887839
Torsten Suel,0.0015118236015631684
Yulei Sui,0.0006560743931311863
Chong-Jing Sun,0.00011409989445759762
Jia-Guang Sun,0.0037082465698719228
Jimeng Sun,0.004107596200473514
Li Sun,0.003537096728185526
Lichao Sun,0.0005704994722879882
Xingzhi Sun,0.00037082465698719225
Yanchao Sun,0.0003993496306015917
Yizhou Sun,0.003594146675414325
Zheng Sun,0.0018826482585503608
Ziping Sun,0.00011409989445759762
Neel Sundaresan,0.0008272242348175828
Toyotaro Suzumura,0.0017970733377071625
Andreas L. Symeonidis,0.0012836238126479732
Chih-Hua Tai,0.00031377470975839345
Ah-Hwee Tan,0.0019396982057791597
Aloysius Tan,0.0
Longhai Tan,0.0
Bahar Taneri,0.00019967481530079584
Chunqiang Tang,0.0007416493139743845
Jie Tang 0001,0.006960093561913455
Lei Tang 0001,0.0002852497361439941
Lu-An Tang,0.0009983740765039792
David Taniar,0.002909547308668739
Dacheng Tao,0.012665088284793336
Tianyi Tao,0.0
James Z. Teng,8.557492084319822e-05
Wei-Guang Teng,0.0004563995778303905
Ya-Wen Teng,8.557492084319822e-05
Marisa Thoma,0.00037082465698719225
Dina Thomas,5.704994722879881e-05
Alexander Thomasian,0.0005990244459023875
Yingjie Tian,0.0020252731266223577
Prasoon Tiwari,0.0004563995778303905
Hanghang Tong,0.00336594688649913
Yongxin Tong,0.0011695239181903757
Jeffrey J. P. Tsai,0.002481672704452748
Miu K. Tsang,0.0
Belle L. Tseng,0.0015973985224063667
Peng-Jui Tseng,0.00014262486807199704
Vincent S. Tseng,0.0033374219128847306
Vassilis J. Tsotras,0.00239609778360955
Ke Tu,0.00011409989445759762
Deepak S. Turaga,0.001198048891804775
John Turek,0.0003422996833727929
Nicholas B. Turk-Browne,0.0005704994722879882
Lyle H. Ungar,0.0026528225461391448
Zografoula Vagena,0.0006560743931311863
Oscar Valdivia,8.557492084319822e-05
Athanasios V. Vasilakos,0.012408363522263741
Olivier Verscheure,0.001397723707105571
Siim Viidu,8.557492084319822e-05
Nathalie Vizueta,0.00011409989445759762
Michail Vlachos,0.0014547736543343696
Changxuan Wan,0.00037082465698719225
Li Wan,0.0008842741820463815
Mengting Wan,0.00031377470975839345
Yao Wan,0.0006275494195167869
Bai Wang,0.00031377470975839345
Bai Wang 0001,0.001055424023732778
Biao Wang,0.002538722651681547
Can Wang 0004,0.0008842741820463815
Chang Wang,0.0017400233904783637
Chang-Dong Wang,0.001397723707105571
Changhu Wang,0.0017970733377071625
Changping Wang,0.00042787460421599106
Chaokun Wang,0.0013691987334911715
Chen Wang,0.005876144564566277
Chong-Jun Wang,0.0015118236015631684
Fei Wang,0.008899791767692615
Fei Wang 0001,0.0035085717545711268
Fei-Yue Wang 0001,0.00624696922155347
Feifei Wang,0.001055424023732778
Fengjiao Wang,0.0003422996833727929
Guan Wang,0.0014547736543343696
