node,degree centrality
Lianjing Cui,3.082329007798292e-05
Ziyi Dai,0.00021576303054588044
Mark Damm,0.0
Mérouane Debbah,0.008168171870665474
Sergio Decherchi,0.0005856425114816755
Panagiotis Demestichas,0.004777609962087353
Jun-qi Deng,0.00036987948093579503
Ping Deng,0.0005548192214036926
Natasha Devroye,0.0012021083130413339
Tharam S. Dillon,0.004777609962087353
Zhiguo Ding,0.0005856425114816755
Robert W. Donaldson,0.00018493974046789751
Ligang Dong,0.000770582251949573
Ping Dong,0.0008630521221835218
Xuan Dong 0002,0.0002774096107018463
Yanjie Dong,0.00021576303054588044
Falko Dressler,0.0033905619085781214
Jiali Du,0.00036987948093579503
Jun Du,0.0035755016490460188
Weichang Du,0.0006164658015596585
Junqi Duan,0.00021576303054588044
Xuting Duan,0.0004931726412477267
Ong Mau Dung,0.0003082329007798292
Abdulmotaleb El-Saddik,0.005116666152945165
Amr A. El-Sherif,0.0008014055420275559
Alice C. Eldridge,0.0001541164503899146
Omar Elloumi,0.00024658632062386337
Jason B. Ernst,0.00040070277101377796
Thomas Falck,0.00024658632062386337
Yaser P. Fallah,0.0012637548931972997
Jialu Fan,0.0005239959313257097
Jun Fan,0.001541164503899146
Ye Fan,0.0006164658015596585
Fang Fang 0005,0.0006781123817156243
Jing Fang,0.0008014055420275559
Zhiyi Fang,0.0010171685725734363
Hossam Fattah,0.00024658632062386337
Sidney S. Fels,0.004469377061307523
Chen Feng 0001,0.001232931603119317
Guinian Feng,0.0001541164503899146
Liang Feng,0.0019418672749129241
Mengting Feng,0.00012329316031193168
Yizhi Feng,0.00021576303054588044
Zhiyong Feng 0001,0.0048700798323213015
Frank H. P. Fitzek,0.0037604413895139166
Chuan Heng Foh,0.002342570045926702
Georgios Fotopoulos,0.0001541164503899146
Jean-François Frigon,0.0008630521221835218
Carol J. Fung,0.0010788151527294022
Chunhai Gao,9.246987023394876e-05
Deyun Gao,0.001140461732885368
Hui Gao 0001,0.001972690564990907
Jianliang Gao,0.0010788151527294022
Ling Gao,0.001171285022963351
Quanli Gao,0.0001541164503899146
Shuai Gao,0.0013254014733532656
Xin Gao,0.003822087969669882
Zhenzhen Gao,0.0009555219924174706
Peter Garland,0.0
Paolo Gastaldo,0.0008014055420275559
Bin Ge,0.0006472890916376414
Wendong Ge,0.0002774096107018463
Xin Ge,0.000770582251949573
Yacine Ghamri-Doudane,0.0029590358474863602
Hamid Gharavi,0.0006472890916376414
Nam Ky Giang,0.00024658632062386337
Donald W. Gillies,9.246987023394876e-05
Stein Gjessing,0.0018493974046789752
Maoguo Gong,0.003513855068890053
Yinsheng Gong,0.0
Sergio González-Valenzuela,0.00018493974046789751
Sathish Gopalakrishnan,0.0007089356717936072
Liqiu Gu,9.246987023394876e-05
Quansheng Guan,0.000770582251949573
Yong Liang Guan,0.004839256542243319
Mohsen Guizani,0.013685540794624418
Nadra Guizani,0.0013254014733532656
Bingyi Guo,0.00024658632062386337
Cheng Guo,0.0010788151527294022
Dongyu Guo,0.0
Fengxian Guo,0.00012329316031193168
Hongbo Guo,0.00036987948093579503
Honggang Guo,9.246987023394876e-05
Jing Guo,0.003606324939124002
Minyi Guo,0.0068735936873901915
Qing Guo,0.0035446783589680357
Song Guo 0001,0.005887248404894738
Y. Jay Guo,0.002342570045926702
Yashuang Guo,0.0001541164503899146
Yi Guo,0.003637148229201985
Ali A. Haghighi,0.00021576303054588044
Javad Hajipour,0.00012329316031193168
Seppo Hämäläinen,0.0001541164503899146
Sang-wook Han,0.00024658632062386337
Shiying Han,0.00021576303054588044
Xu Han,0.003791264679591899
Yan Han,0.001571987793977129
Yiwen Han,0.00024658632062386337
Youngnam Han,0.0016336343741330949
Zhu Han,0.01445612304657399
Salim A. Hanna,3.082329007798292e-05
Lajos Hanzo,0.012545079061739049
Fei Hao,0.0016028110840551118
Wanming Hao,0.0007089356717936072
Xiaolei Hao,9.246987023394876e-05
Yixue Hao,0.0010788151527294022
Takahiro Hara,0.00400702771013778
Md. Zoheb Hassan,0.00012329316031193168
Hassan Hawilo,0.0002774096107018463
Biao He,0.001140461732885368
Bohan He,0.00018493974046789751
Chen He,0.00274327281694048
Ying He 0006,0.0002774096107018463
Zongjian He,0.0004931726412477267
Rune Hjelsvold,0.00018493974046789751
Danfeng Hong,0.0007397589618715901
Ji Hong,0.0
Zhen Hong,0.0005856425114816755
Ekram Hossain,0.003513855068890053
Md. Jahangir Hossain 0002,0.001171285022963351
Seyedali Hosseininezhad,9.246987023394876e-05
Cheng-Hsin Hsu,0.002650802946706531
Ching-Hsien Hsu,0.003452208488734087
Bin Hu,0.004315260610917609
Bin Hu 0001,0.003606324939124002
Chunqiang Hu,0.0013870480535092314
Hequn Hu,6.164658015596584e-05
Jia Hu,0.001232931603119317
Jiankun Hu,0.003637148229201985
Long Hu,0.0014795179237431801
Miao Hu,0.001232931603119317
Wenyan Hu,0.00021576303054588044
Xiping Hu 0001,0.0020343371451468726
Chao Huang,0.003452208488734087
Chun-Ying Huang,0.001171285022963351
Chung-Ming Huang,0.002280923465770736
Guang-Bin Huang,0.0029590358474863602
Huawei Huang,0.0013254014733532656
Kuo-Wei Huang,3.082329007798292e-05
Qingjia Huang,0.0004623493511697438
Shengchun Huang,0.00033905619085781215
Shisheng Huang,0.0004315260610917609
Site Huang,0.0
Tao Huang 0005,0.0010479918626514193
Tien-Chi Huang,0.0004931726412477267
Xiaopeng Huang,0.00018493974046789751
Xu Huang,0.0002774096107018463
Yan Huang 0022,0.00012329316031193168
Yao Huang,0.0008014055420275559
Iztok Humar,0.0009863452824954535
Ru Huo,0.00012329316031193168
Yinjia Huo,0.00018493974046789751
Thong Tri Huynh,0.0
Kai Hwang 0001,0.0020651604352248556
Abbas Jamalipour,0.003452208488734087
Muhammad Jaseemuddin,0.0005856425114816755
Chris Jedrzycki,0.0
Je-Hyoung Jeon,6.164658015596584e-05
Young-Sik Jeong,0.0025891563665505655
Fei Ji,0.001171285022963351
Hong Ji 0001,0.001541164503899146
Xiaoting Ji,0.0001541164503899146
Xiuyang Ji,9.246987023394876e-05
C. Jiang,0.0001541164503899146
Chunxiao Jiang,0.0037604413895139166
Hailin Jiang,0.0003082329007798292
Qi Jiang,0.0008630521221835218
Shengming Jiang,0.001171285022963351
Tianpeng Jiang,0.0003082329007798292
Xiaohong Jiang,0.0036987948093579505
Zhifeng Jiang,6.164658015596584e-05
Shihab Jimaa,0.0006781123817156243
Hai Jin 0001,0.015750701229849274
Hu Jin,0.0011096384428073852
Liang Jin,0.0008014055420275559
Lianghai Jin,0.0004931726412477267
Minglu Jin,0.001140461732885368
Paria Jokar,9.246987023394876e-05
Bang Chul Jung,0.001571987793977129
Oliver Jung,0.0004315260610917609
Md. Fazlul Kader,0.00024658632062386337
Pouya Kamalinejad,0.00024658632062386337
Wenjing Kang,0.00040070277101377796
George K. Karagiannidis,0.0070893567179360715
Liyanaarachchi Lekamalage Chamara Kasun,0.00018493974046789751
Chintan Kaur,0.0
Yoji Kawamoto,6.164658015596584e-05
Makoto Kawano,9.246987023394876e-05
Kamyar Keikhosravy,0.00018493974046789751
Amir Kenarsari-Anhari,3.082329007798292e-05
Ahmad Khaldieh,0.0
Mohammad G. Khoshkholgh,0.00024658632062386337
Dong Phil Kim,6.164658015596584e-05
Hoon Kim,0.0012945781832752828
Jaihie Kim,0.001571987793977129
Jin Woo Kim,0.000770582251949573
Jongsung Kim,0.001232931603119317
Seung-Yeon Kim,0.0004315260610917609
Haneul Ko,0.00040070277101377796
Seok Joo Koh,0.0009555219924174706
Edmond Kong,0.0
Fancheng Kong,0.0001541164503899146
Peng Yong Kong,0.0010171685725734363
Sastri L. Kota,0.0006781123817156243
Marios Kountouris,0.002619979656628548
Vikram Krishnamurthy,0.0021884535955367873
Arun Sai Krishnan,0.00012329316031193168
Suresh Krishnan,0.0005548192214036926
Philippe Kruchten,0.001541164503899146
Adlen Ksentini,0.002619979656628548
Yu-Kwong Kwok,0.0018802206947569583
Taekyoung Kwon,0.0006781123817156243
Taesoo Kwon,0.0008322288321055388
Ted Taekyoung Kwon,0.002342570045926702
Chin-Feng Lai,0.0016952809542890607
Xiaorong Lai,0.0001541164503899146
Kwok-Yan Lam,0.0018185741146009924
Ray Y. W. Lam,0.00012329316031193168
Lutz Lampe,0.0030206824276423263
Eng Tseng Lau,0.0001541164503899146
Tho Le-Ngoc,0.003452208488734087
Rodger Lea,0.0006781123817156243
Ho-Jae Lee,0.0
Hyong-Woo Lee,0.0004931726412477267
Jack Y. B. Lee,0.0009863452824954535
Jinwoo Brian Lee,3.082329007798292e-05
Johnson C. Lee,0.0
Jong-Hyouk Lee,0.0013254014733532656
Ki-Dong Lee,0.0004931726412477267
Lei Lei 0004,0.0012021083130413339
Amaury Lendasse,0.002650802946706531
Kin K. Leung,0.0035446783589680357
Mark E. Lewis,0.00024658632062386337
Ang Li 0003,0.0008322288321055388
Ding Li,0.0015103412138211631
Dongming Li,0.0006781123817156243
Feng Li 0008,0.0008322288321055388
Haoming Li 0001,0.00018493974046789751
Hongyan Li,0.0038529112597478652
Jianqiang Li,0.003513855068890053
Juan Li 0004,0.00012329316031193168
Juanjuan Li,0.000770582251949573
Junfang Li,9.246987023394876e-05
Keqiu Li,0.003637148229201985
Kevin Garmen Li,0.0
Kuan Li,0.0007089356717936072
Minchen Li,0.00021576303054588044
Ming Li,0.010603211786826125
Ming Li 0006,0.0007089356717936072
Ming Li 0007,0.0007089356717936072
Mo Li 0001,0.002342570045926702
Pan Li 0006,0.0001541164503899146
Pei Li,0.0017877508245230094
Peng Li 0017,0.0014486946336651973
Qiang Li 0004,0.00018493974046789751
Qiang Li 0017,0.0007397589618715901
Shaoqian Li,0.006041364855284653
Victor O. K. Li,0.005239959313257096
Wei Li 0074,0.0006472890916376414
Wenxiang Li,0.0006781123817156243
Wenzhong Li,0.0015103412138211631
Xi Li 0004,0.001232931603119317
Xitong Li,0.0007089356717936072
Xiuhua Li,0.0013562247634312486
Xuebin Li,6.164658015596584e-05
Yalun Li,3.082329007798292e-05
Yanjun Li,0.002835742687174429
Yi Li 0006,0.0004623493511697438
Yong Li 0008,0.005024196282711216
Yonghui Li,0.0004315260610917609
Yuheng Li,0.00021576303054588044
Zan Li,0.004284437320839626
Zhetao Li,0.0013254014733532656
Zhuo Li 0003,0.0006164658015596585
Chengchao Liang,0.00036987948093579503
Junbin Liang,0.0008322288321055388
Lulu Liang,0.0003082329007798292
Min Liang,0.0005856425114816755
Qilian Liang,0.0017877508245230094
Shuang Liang,0.0030515057177203093
Xuedong Liang,0.00033905619085781215
Ying-Chang Liang,0.00601054156520667
Ching Yu Liao,0.00012329316031193168
Lingxia Liao,0.00018493974046789751
Shang-Chuan Liao,0.0
Xiaofei Liao,0.003082329007798292
Xuewen Liao,0.0010171685725734363
Soung Chang Liew,0.003113152297876275
Meng-Hiot Lim,0.001140461732885368
Che-Ming Lin,6.164658015596584e-05
Jiarun Lin,0.00012329316031193168
Qiuzhen Lin,0.0016644576642110777
Tao Lin,0.004654316801775421
Xiaopeng Lin,6.164658015596584e-05
Ziqiao Lin,9.246987023394876e-05
Robert Link,0.0001541164503899146
Bowen Liu,0.0006472890916376414
C.-H. Liu,0.0
Chao Liu,0.0059180716949727204
Chi Harold Liu,0.0021884535955367873
Dong Liu 0003,0.0002774096107018463
Gang Liu 0007,0.0004623493511697438
Gongliang Liu,0.0010479918626514193
Hao Liu,0.006842770397312209
He Liu,0.0018802206947569583
Jia Liu,0.006996886847702123
Jiang Liu 0010,0.0007089356717936072
Jiangchuan Liu,0.005239959313257096
Jie Liu,0.009031223992848995
Junfa Liu,0.0009246987023394876
Kangming Liu,0.0
Lingxia Liu,0.00024658632062386337
Mengting Liu,0.00012329316031193168
Mingqian Liu,0.0004931726412477267
Na Liu 0014,0.0003082329007798292
Qiang Liu 0004,0.0012637548931972997
Xiangnan Liu,0.0009246987023394876
Xianru Liu,3.082329007798292e-05
Xiaofei Liu,0.000770582251949573
Xiaonan Liu,0.000770582251949573
Xin Liu,0.014610239496963905
Xin Liu 0009,0.0020959837253028387
Xiulong Liu,0.0008630521221835218
Xue Liu,0.002835742687174429
Yanheng Liu,0.0017877508245230094
Yi Liu 0015,0.0005856425114816755
Yiming Liu 0002,0.0001541164503899146
Yunjie Liu,0.001541164503899146
Yupei Liu,0.0
Zhi Liu,0.0037604413895139166
Geoffrey Lo,6.164658015596584e-05
Keping Long,0.003174798878032241
Jonathan Loo,0.0030206824276423263
Han-cheng Lu,0.0
Jinchao Lu,0.0
Sanglu Lu,0.0037296180994359335
Songwu Lu,0.0024966864963166164
Weifeng Lü,0.0
Yawei Lu,6.164658015596584e-05
Shenji Luan,0.0001541164503899146
Chung-Horng Lung,0.0025275097863945994
Changqing Luo,0.000770582251949573
Hongbin Luo,0.0013562247634312486
Xuan Luo,0.0004623493511697438
Shaohe Lv,0.0008014055420275559
Huadong Ma,0.003513855068890053
Jianhua Ma,0.005733131954504823
Jianpeng Ma,0.0006164658015596585
Li Ma,0.003822087969669882
Lijia Ma,0.0008938754122615047
Lin Ma 0001,0.0014178713435872145
Ngok-Wah Ma,9.246987023394876e-05
Yajie Ma,0.0005856425114816755
Michele Magno,0.0021884535955367873
Chinmaya Mahapatra,0.0001541164503899146
Saad Mahboob,9.246987023394876e-05
Andrew D. Malyan,6.164658015596584e-05
Hassan Mansour,0.001232931603119317
Kezhi Mao,0.0008014055420275559
Shiwen Mao,0.0029898591375643433
Xu Mao,9.246987023394876e-05
Maria G. Martini,0.0017877508245230094
Robert D. McLeod,0.0006781123817156243
Sanjeev Mehrotra,0.00036987948093579503
Hamid Mehrvar,3.082329007798292e-05
Lin Mei,0.0018185741146009924
Weixiao Meng 0001,0.003174798878032241
Anil Mengi,0.00024658632062386337
Anu Mercian,0.00018493974046789751
De Mi,0.0008322288321055388
Chunyan Miao,0.004777609962087353
Yoan Miché,0.0014486946336651973
David G. Michelson,0.0009863452824954535
Geyong Min,0.0057639552445828066
Mahmood R. Minhas,9.246987023394876e-05
Shahriar Mirabbasi,0.001972690564990907
Jelena V. Misic,0.0013254014733532656
Toshiaki Miyazaki,0.001972690564990907
Mahnoosh Mobasseri,0.0
Amr Mohamed,0.002342570045926702
Akshaya Kumar Moharana,0.0
Nader Mokari,0.0013254014733532656
Reza Molavi,0.0003082329007798292
Denis Monette,0.0
Wilfrido Alejandro Moreno,0.0006164658015596585
Mithun Mukherjee 0001,0.0014178713435872145
Tomonori Nakayama,6.164658015596584e-05
Jin Nakazawa,0.0016952809542890607
Arumugam Nallanathan,0.006287951175908516
Panos Nasiopoulos,0.0014178713435872145
Keivan Navaie,0.0010788151527294022
Maziar Nekovee,0.001171285022963351
Derrick Wing Kwan Ng,0.0037604413895139166
Kin Weng Ng,0.0
Leslie J. Ng,0.0
Edith C. H. Ngai,0.0022501001756927534
Minming Ni,0.0006472890916376414
Qiang Ni,0.004839256542243319
Rui Nian,0.000770582251949573
Hasen Nicanfar,0.0002774096107018463
Yani Nie,0.00012329316031193168
Huansheng Ning,0.0019418672749129241
Zhaolong Ning,0.0018802206947569583
Shojiro Nishio,0.0035446783589680357
Dusit Niyato,0.006041364855284653
Muemin Oezpolat,0.0
Beom-Seok Oh,0.0004931726412477267
Yew-Soon Ong,0.004407730481151558
Basak Oztas,9.246987023394876e-05
Sangheon Pack,0.0022501001756927534
Daru Pan,0.0005239959313257097
Jianli Pan,0.000770582251949573
Jianping Pan 0001,0.002619979656628548
Miao Pan,0.0029898591375643433
Weimin Pan,0.00021576303054588044
Yi Pan 0001,0.006534537496532379
Qixiang Pang,0.00021576303054588044
Zhibo Pang,0.0016952809542890607
Sang Oh Park,0.0004931726412477267
Bin Peng,0.001171285022963351
Fei Peng,0.0027124495268624972
Kai Peng,0.0012637548931972997
Mugen Peng,0.0045310236414634894
Wen-Chih Peng,0.0021884535955367873
Saskia Pfersich,0.0
Maria Cristina Pinotti,0.001571987793977129
Vincenzo Piuri,0.0029282125574083776
Stelios E. Ploumis,9.246987023394876e-05
Hervé Le Pocher,6.164658015596584e-05
H. Vincent Poor,0.018432327466633786
Mahsa T. Pourazad,0.0008630521221835218
Chris J. Powell,0.0
Gautham Prasad,0.0001541164503899146
Stere Preda,0.0004931726412477267
Emmanuel Protonotarios,0.0
Karim Qayumi,0.0
Li Ping Qian 0001,0.001541164503899146
Nanjian Qian,0.0
Yi Qian,0.0048700798323213015
Zhihong Qian,0.00040070277101377796
Zhuzhong Qian,0.0017877508245230094
Yajuan Qin,0.0008630521221835218
Zhen Qin,0.0021268070153808217
Han Qiu 0001,0.00024658632062386337
Meikang Qiu,0.005209136023179114
Yu Qiu,0.000770582251949573
Guannan Qu,0.0005856425114816755
Hamed Mohsenian Rad,0.0014178713435872145
A. Ramakrishnan,0.0
Tejinder S. Randhawa,0.00018493974046789751
Ravishankar Ravindran,0.0008322288321055388
Yong Ren,0.003637148229201985
Eduardo Parente Ribeiro,9.246987023394876e-05
Joel J. P. C. Rodrigues,0.010634035076904108
Morgan Roff,9.246987023394876e-05
Bo Rong,0.0017877508245230094
Chunming Rong,0.001972690564990907
Karim Rostamzadeh,0.00012329316031193168
Sébastien Roy 0002,0.0007397589618715901
Mengni Ruan,3.082329007798292e-05
Rukhsana Ruby,0.0010171685725734363
Pratap Kumar Sahu,0.00021576303054588044
Bambang A. B. Sarif,0.00018493974046789751
Peramanathan Sathyamoorthy,9.246987023394876e-05
Chris Scholefield,9.246987023394876e-05
Boon-Chong Seet,0.0012637548931972997
Raja Sengupta,0.0006472890916376414
Jun-Bae Seo,0.0004315260610917609
Peyman Servati,0.00024658632062386337
Xuejun Sha,0.0012021083130413339
Ahmed El Shafie,0.0010788151527294022
Kaveh Shafiee,0.00021576303054588044
Vahid Shah-Mansouri,0.0010171685725734363
Abdallah Shami,0.0020343371451468726
Weidong Shao,0.00036987948093579503
Madhu J. Sharma,3.082329007798292e-05
Ryan Shea,0.0005856425114816755
An-Ni Shen,6.164658015596584e-05
Guojun Shen,0.00021576303054588044
Johnny Shen,9.246987023394876e-05
Min Sheng,0.0029898591375643433
Zhengguo Sheng,0.0018493974046789752
GaoTao Shi,0.0
Jia Shi,0.0013562247634312486
Ali Al Shidhani,3.082329007798292e-05
Kang G. Shin,0.006842770397312209
Soo Young Shin,0.001541164503899146
Ghasem Naddafzadeh Shirazi,0.0001541164503899146
Lei Shu 0001,0.006657830656844311
Pengbo Si,0.0007089356717936072
David Simplot-Ryl,0.0009555219924174706
Iraj Sodagar,0.0002774096107018463
Shabnam Sodagari,0.00036987948093579503
Samy S. Soliman,0.0003082329007798292
Jaeseung Song,0.0010788151527294022
Joo-Han Song,9.246987023394876e-05
Lingyang Song,0.004161144160527695
Mei Song,0.0020651604352248556
Wen-Zhan Song,0.002280923465770736
Xiaoshi Song,0.0004623493511697438
Xuegui Song,0.00018493974046789751
Yong Song,0.0012945781832752828
Vikram Srinivasan,0.0005239959313257097
Alex Stephenne,0.0006472890916376414
Leo J. Stocco,0.00021576303054588044
Thanos Stouraitis,0.0013870480535092314
Jian Su,0.00200351385506889
Man Su,0.0001541164503899146
Bo Sun 0001,0.0010171685725734363
Dayang Sun,0.00012329316031193168
Gangcan Sun,0.0004315260610917609
Geng Sun,0.001232931603119317
Haijian Sun,0.0005239959313257097
Hongjian Sun,0.0013562247634312486
Liang Sun 0007,0.0004931726412477267
Mengying Sun,0.0003082329007798292
Wen-Bin Sun,6.164658015596584e-05
Xinghua Sun,0.0005239959313257097
Yanfei Sun,0.0009863452824954535
Zhixin Sun,0.0014795179237431801
Nambiar Shruti Surendrakumar,0.0
Ashwin Ram Suresh,0.0
John Sydor,0.00036987948093579503
Rahim Tafazolli,0.006072188145362635
Nima Taherinejad,0.0005548192214036926
Kenichi Takahata,0.00012329316031193168
Peter Takats,0.0
Tarik Taleb,0.004161144160527695
Peyman TalebiFard,0.00040070277101377796
Junjie Tan,0.00018493974046789751
Shiying Tan,0.0
Zhiyuan Tan 0002,0.00012329316031193168
Hao Tang,0.0022192768856147704
Helen Tang,0.0007397589618715901
Helen Y. Tang,0.0
Jie Tang 0002,0.001140461732885368
Tao Tang 0004,0.0006781123817156243
Zhiyao Tang,9.246987023394876e-05
Xiaofeng Tao,0.005085842862867182
Xiaoming Tao,0.0016028110840551118
Xin Tao,0.0018493974046789752
Yinglei Teng,0.0012637548931972997
Andrew Beng Jin Teoh,0.002280923465770736
Daxin Tian,0.0013562247634312486
Xianzhong Tian,0.00040070277101377796
Yue Tian,0.0004315260610917609
Kar-Ann Toh,0.0016028110840551118
Hamid Reza Tohidypour,0.00018493974046789751
Narjes Torabi,6.164658015596584e-05
Maria Törö,9.246987023394876e-05
Imene Trigui,0.0003082329007798292
Catherine Truchan,3.082329007798292e-05
Fan-Hsun Tseng,0.0006164658015596585
Yu-Chee Tseng,0.0048084332521653355
Theodoros A. Tsiftsis,0.003452208488734087
Wei Tu,0.0010479918626514193
Murahari Vadapalli,0.0
Shahrokh Valaee,0.002342570045926702
Athanasios V. Vasilakos,0.01340813118392257
Chi-Man Vong,0.001140461732885368
Branka Vucetic,0.004993372992633233
Son T. Vuong,0.0008014055420275559
A. Wafa,0.0
Jaifu Wan,0.0
Jiafu Wan,0.002373393336004685
Peng-Jun Wan,0.00274327281694048
Aimin Wang,0.0008014055420275559
Baobao Wang,0.0001541164503899146
Baoyun Wang,0.0008322288321055388
Chen Wang,0.006349597756064482
Chenyang Wang,0.0008014055420275559
Chonggang Wang,0.0036679715192799675
Fei Wang 0006,6.164658015596584e-05
Guoqiang Wang,0.0021268070153808217
Hai Wang,0.002342570045926702
Hai Wang 0007,0.0008630521221835218
Hai Wang 0010,0.0005239959313257097
Hao Wang,0.015812347810005237
Haohong Wang,0.001171285022963351
Honggang Wang,0.003513855068890053
Hongjiang Wang,0.00021576303054588044
Hongwei Wang,0.003637148229201985
Hui Wang 0043,9.246987023394876e-05
Jiabin Wang,0.0009246987023394876
Jiaheng Wang,0.002373393336004685
Jian Wang 0030,0.0006472890916376414
Jingjing Wang,0.0057023086644268405
Jun Wang 0008,6.164658015596584e-05
Ke Wang 0013,0.0003082329007798292
Kun Wang 0005,0.003513855068890053
Lei Wang,0.022809234657707362
Lei Wang 0005,0.0024042166260826677
Li Wang 0041,0.0006164658015596585
Lingxia Wang,9.246987023394876e-05
Ning Wang,0.00801405542027556
Renfei Wang,0.00024658632062386337
Rui Wang 0007,0.001140461732885368
Rui Wang 0012,0.0001541164503899146
Ruisong Wang,0.00021576303054588044
Shan Wang 0005,0.0006472890916376414
Shangguang Wang,0.002342570045926702
Shanjia Wang,0.00018493974046789751
Shiguo Wang,0.00018493974046789751
Shuguo Wang,0.0008322288321055388
Wei Wang,0.02176124279505594
